municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 22:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 23:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 00:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 01:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 02:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 03:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 04:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 05:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 06:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 07:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 08:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 09:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 10:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 11:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 12:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 13:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 14:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 15:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 16:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 17:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 18:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 19:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 20:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 21:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 22:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-16 23:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 00:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 01:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 02:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 03:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 04:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 05:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 06:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 07:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 08:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 09:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 10:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 11:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 12:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 13:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 14:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 15:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 16:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 17:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 18:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 19:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 20:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 21:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 22:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-17 23:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 00:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 01:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 02:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 03:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 04:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 05:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 06:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 07:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 08:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 09:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 10:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 11:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 12:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 13:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 14:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-18 15:30:00.0;0,00;
